name,description,permission,url
Cartão Continente,Description Cartão Continente%%Com App Cartão Continente já pode%%Aderir ao Cartão Continente de forma totalmente digital%%Deixar Cartão Continente em casa e passar acumular e utilizar saldo em todas marcas aderentes através da App%%Consultar os cupões que tem disponíveis e utilizá los nas lojas aderentes através da App%%Consultar últimas compras e saldo acumulado em Cartão%%Aceder à cópia das faturas emitidas nas lojas Continente%%Conhecer todas marcas associadas e vantagens Cartão Continente%%Descobrir localização horário de funcionamento e contacto das lojas aderentes mais perto de si%%Receber notificações para conhecer todas oportunidades e ofertas exclusivas%%With App Card Continent already%%Aderir Continent Card fully digital form%%Leave home continent Card spend accumulate use balance adhering brands App%%Consult coupons available use participating stores App%%Consult last minute shopping accumulated balance card%%Aceder copy invoices issued Mainland stores%%Know associated brands advantages card Continent%%Descobrir location hours operation contact participating stores near%%Receive notifications know opportunities exclusive offers,READ_CALENDAR,https://carta-o.en.aptoide.com/
mySamsung,Description mySamsung%%As part continued commitment provide best services device experience introducing new Samsung Members app%%Get Galaxy device helpful features%%Get answers need A comprehensive FAQ section ready answers looking%%You also ask Samsung expert advisors directly depth responses send report issues apps crashing%%Keep Galaxy best%%Get Rewarded%%Stay date%%Manage products%%For information please refer FAQ,READ_CALENDAR,https://samsung-asia-pte-ltd-mysamsung.en.aptoide.com/
iCal ImportExport CalDAV,Description Cal Import Export CalDAV%%ultimative import export sync app android calendar first class support everyone%%See always s happening nothing hidden user%%Import export sync transfer archive calendar editing deleting changing cool Widget much%%You import export various sources various destinations%%WebDAV%%Ftp%%Websites%%Internal external storage%%Email%%In free version days testable first start%%Plan imports exports run specific intervals%%You also limit planned operations specific WLAN%%State art CalDAV implementation featuring WebDAV Sync%%You also limit synchronization specific WLAN%%Posteo%%Gmx%%Synology%%Most SabreDAV based servers%%More CalDAV information%%Transfer calendars%%Purge calendars%%Monitor planned imports exports caldav directly homescreen try%%NO permission used purpose operations choosen user%%There ads tracking data stealing%%You find exact explanation permissions%%You find privacy policy%%parser interpreter%%WebDAV implementation%%color picker%%Open betatest,READ_CALENDAR,https://ical-import-export-3-1.en.aptoide.com/
Show My Homework,Description Show My Homework%%Show My Homework Android online tool viewing setting homework used half million parents teachers students every month%%Once school signed use Show My Homework Android access classes homework go%%Benefits teachers%%Set grade comment homework%%View past homework set ordered class%%Benefits students%%Keep track homework using list%%View school events announcements%%Submit work online via app%%Benefits parents%%Keep track children s lists one place%%View quiz spelling test results%%View school events announcements,READ_CALENDAR,https://smhw.en.aptoide.com/
Call of Duty Companion App,Description Call Duty Companion%%Introducing Call Duty Companion%%Analyze performance every battle receive tailored recommendations loadouts maps modes track progress time%%Now whenever play Call Duty Black Ops Call Duty WWII app covered%%Play smarter win stay connected world Call Duty wherever go%%KEEP YOUR FRIENDS CLOSE%%Know friends online playing join fight%%Or wan na see stack%%Track compare career stats achievements find top dog%%LEARN FROM YOUR MISTAKES%%Get fully personalized tips unique play style analyze movements detailed gameplay heat maps receive tailored recommendations loadouts last match%%NEVER FIGHT ALONE%%Play team win team across Call Duty titles past present%%Partner squad friends take weekly objectives together unlock exclusive rewards%%STAY IN THE KNOW%%Keep leg competition access latest patch updates game events launches,READ_CALENDAR,https://call-of-duty-activision-publishing-inc.en.aptoide.com/
SAS Scandinavian Airlines,Description SAS Scandinavian Airlines%%SAS app make travels go smoother start finish%%Get boarding pass right away check save time airport%%Your boarding pass always accessible even without internet connection%%For EuroBonus members log EuroBonus account get easy access Travel Pass app%%You also add flight travel calendar easy way keep top things multiple flights catch%%Use airport maps find way gate without delay along many useful functions information found SAS app%%SAS app support booking within US,READ_CALENDAR,https://sas.en.aptoide.com/
OUIsncf  Train travel,Description Train travel%%THE NEW NAME FOR VOYAGES SNCF%%Say OUI travel desires%%We continue bring clarity support services%%We keeping everything love improving rest%%promises favourite travel companion%%EVEN SIMPLER TO BOOK YOUR TRAIN TICKETS WITHIN FRANCE AND ACROSS EUROPE%%Book change cancel journeys directly app%%Expert services%%No%%travel partner past years practical personalised quicker time%%Find million travellers prefer app%%EFFORTLESS TRAVEL AT THE BEST PRICE%%Download app free%%E ticket get everything need travel app%%Want make booking pay later%%That possible%%A MADE TO MEASURE APP%%Find recent journeys%%Season tickets friends save information save time%%RELAX WE GOT THIS FOR YOU%%Location finder%%The app warn%%YOUR TRAVEL DATE HAS%%Off go%%No need validate Mticket Eticket%%Your Mticket available app My Tickets%%All info journey available mobile%%Access real time travel information day departure%%Share information journey Facebook WhatsApp Twitter social media%%Out battery%%Do nt worry take identity document conductor find ereservation%%NEED A HAND%%Customer service%%Social networks practical way getting response questions%%We guarantee answer Twitter within hours via account cltouisncf%%Our Help section might answer feel free check time%%OUR NETWORK%%Visit Europe France SNCF England Eurostar Spain RENFE Belgium Netherlands Thalys Ital SVI Switzerland TGV,READ_CALENDAR,https://voyages-sncf-com.en.aptoide.com/
Calendar For Note Edge FREE,Description Calendar For Note Edge FREE%%Note This application works Galaxy Note Edge FREE%%Calendar Note Edge%%show full month activity main screen%%How use%%Goto Setting%%Then check%%Any contributions please send email%%Thanks%%EHZ%%brbr%%br%%br,READ_CALENDAR,https://calendar-for-note-edge-free.en.aptoide.com/
MyCar,Description MyCar%%MyCar allows drivers find minutes quickly get want go%%It fantastic get ride demand advance tap phone track drivers keep touch pay seamlessly cards%%Check app outstanding features%%GO ANYWHERE AT ANY TIME WITH YOUR ALWAYS THERE CAR%%Book seconds car way%%Request car immediately pre book scheduled travel%%SEE YOUR CAR APPROACH IN REAL TIME%%Miss nothing driver contact information%%Be fully informed car statuses via real time maps%%MAKE PAYMENT EFFORTLESSLY WITH IN APP STORED CARDS%%Catch full estimation fare riding%%Generate fast secure transactions cashless payment method%%REVIEW YOUR TRAVELLING HISTORY WHENEVER YOU WANT%%Follow every detail riding history stored app%%Enjoy better way managing personal booking process%%To get information MyCar please visit%%If questions app would like provide feedback please email us,READ_CALENDAR,https://mycar-platform-apps-inc.en.aptoide.com/
Battery Calibration,Description Battery Calibration%%With use Battery Calibration popular battery calibration application extend phone uptime battery lifespan%%With use Battery Calibration extend battery life phone charge level simple steps%%If phone tablet battery dying connect charger%%It worth necessary charge device value shown Battery Calibration%%However start calibration lower charge level%%Battery Calibration gives constant updates charge level%%Begin calibration app extend phone standby time use phone longer time one charging%%Wait Battery Calibration done calibrating disconnect device charger use longer time%%New%%In Battery Calibration find games%%While waiting calibration feel free play one built games%%Playing affect quality calibration%%Games Battery Calibration played time%%It novelty Battery Calibration assesses status battery based data received shows exactly stand world rankings%%The calibrate improve battery condition higher%%You save data later view diagram%%Thus keep track state battery much improved using app%%Battery Calibration learns phone strengths weaknesses monitoring usage habits battery status helps optimize calibration%%It decides frequently calibrate order bring phone battery%%The new version Battery Calibration contains new themes colors novelties%%For example new version used without root%%On phones tablets calibration extend uptime protect battery%%Battery Calibration recognizes phone considers needs completing calibration extending lifespan battery%%During calibration play request calibration optimization like keep track place world rankings%%still using older version%%dissatisfied phone uptime battery drains quickly%%like extend battery life%%operating system refreshed%%testing custom ROM%%want stay date REAL figures%%want know battery s true voltage exact charge level%%Download Battery Calibration extend life phone battery charge phone tablet max calibrate needed%%Interested batteries%%Follow us Facebook%%Your use Battery Calibration free charge exchange safely using device s resources WiFi limited cellular data using device%%You may turn settings menu%%Please see TOS information%%The TOS found%%The Privacy Policy found,READ_CALENDAR,https://battery-calibration.en.aptoide.com/
NOW TV,Description NOW TV%%Con la nuova App di NOW TV completamente rivoluzionata guardi il meglio di%%Subito e senza contratto%%Goditi demand e sui canali live%%le%%Film che ti sei perso al Cinema%%gli Show più amati come X Factor e Masterchef programmi per bambini e migliori documentari%%il meglio dello%%Come funziona%%Guarda NOW TV ovunque e sul dispositivo che preferisci%%Inizia la visione su un dispositivo e riprendi da un altro senza interruzioni andando nella sezione Continua guardare%%Puoi salvare contenuti che più ti piacciono tra Preferiti per vederli quando vuoi%%Cosa aspetti%%Scarica subito%%Se non hai già creato un account registrati NOW TV e comincia utilizzare immediatamente il servizio sul tuo Smartphone grazie ai giorni di prova gratuita%%Per una migliore esperienza di visione e per limitare consumi di dati della tua connessione mobile ti suggeriamo di accedere ai programmi di NOW TV tramite connessione Wi Fi%%Verifica che NOW TV sia compatibile sul tuo dispositivo nella pagina delle FAQ sul sito%%Non è consentito riprodurre video su dispositivi rooted al fine di tutelare diritti dei contenuti presenti su NOW TV%%La visione di alcuni contenuti può non essere disponibile su rete%%With new NOW TV App completely revolutionized watch best movies TV series Show Sports%%Immediately without contract%%Enjoy demand live channels%%How work%%NOW%%Start watching one device resume another without interruption going section%%You save content like among favorites see whenever want%%What waiting%%Download NOW TV app%%If ve already created account sign NOW TV begins immediately use service smartphone thanks day free trial%%For better viewing experience limit consumption data mobile connection suggest access NOW TV programs via Wi Fi%%Verify app NOW TV compatible device FAQ page site%%It may reproduce videos rooted devices order protect copyright content NOW TV%%The vision content may available network,READ_CALENDAR,https://now-tv-sky-italia-s-r-l.en.aptoide.com/
Persian Calendar,Description Persian Calendar%%Free open source Persian Calendar Compass Qibla Athan Afghanistan holidays Dari Kurdish Pashto support%%Please note permanent date notification bar easily disabled preference%%Also DashClock extension optional Athan player,READ_CALENDAR,https://persian-calendar.en.aptoide.com/
TD Ameritrade Trader,Description TD Ameritrade Trader%%On markets get set go%%With TD Ameritrade Mobile Trader%%Optimized phone tablet watch top rated trading app lets place trades easily securely%%With Mobile%%Features days%%Create modify advanced orders add order conditions quickly easily%%Live stream TD Ameritrade Network CNBC US Asia Europe get depth company profiles Trefis uncover key insights%%Scan multi touch charts hundreds studies%%Chart drawings sync thinkorswim platform%%Glance past take look present model future overlay company economic events%%Manage analyze positions view account balances linked accounts%%Track modify watchlists orders alerts including saved orders%%Enhance push notifications watch app%%So waiting%%Download award winning TD Ameritrade Mobile Trader app hold markets hands%%TD Ameritrade Network brought TD Ameritrade Media Productions Company%%TD Ameritrade Media Productions Company TD Ameritrade Inc separate affiliated subsidiaries TD Ameritrade Holding Corporation%%TD Ameritrade%%Market volatility volume system availability may delay account access trade executions%%Options involve risks suitable investors%%The risk loss trading securities options futures forex substantial%%Clients must consider relevant risk factors including personal financial situation trading%%The paper Money software application educational purposes%%Successful virtual trading one time period guarantee successful investing actual funds later time period market conditions change continuously%%Research provided unaffiliated third party sources deemed reliable TD Ameritrade%%However TD%%Past performance guarantee future results,READ_CALENDAR,https://kotak-securities-limited-trader.en.aptoide.com/
Tennis Match Stats Scorer plus online Radio play musicvideosSudokuTicTacToe games Free,Description Tennis Match Stats Scorer plus online Radio play musicvideos%%Tennis Stats Scorer plus online Radio play musicvideos play Sudoku Tic Tac Toe games games%%The settings screen allows selection default match sets%%In players screen user defined players added along details%%club country right handed play comments player etc Appointments details player created sent required people%%The standard scoring system applies%%List players datastats stored play later displayedreviewed%%Competitions setup%%Stream live radio music also play audio files install device automatically scanned included Music Music categories%%stop recomence incomingoutgoing calls lower added existing stations altered new stations added%%Standard audio features play pause stop next play play etc Currently stream pls files https file sites%%station clicking station displayed station commence connected site connection dependant varies seconds created displayed files list statiofile selected played%%Notifications created current player adds currently played stationfile favorites Category%%Click settings button reveal full station listingcategories%%Can also add ownedit Urls https pls categories alter connection timeouts etc%%Sudoku tic tac toe Game%%Click start button popup display select Sudoku tic tac toe game grid size game level type either numbers letters fruits etc%%Click ok game created%%Click empty square fill desired item%%number%%Select required entry bottom row listings%%Standard buttons restart new gane current settings check reveal entries hint etc%%Upload game allows user game downloaded current Sudoku game uploaded used someone else%%friend%%For Sudoku standard rules apply%%Each row column x squares must numbers use logic letters flags%%List players datastats stored play later displayedreviewed%%Totals%%Matches Won Matches wonTotal matches%%Number Aces Number Aces Total number serves%%Total Serves Number serves Total number serves%%Total Aces Against Number times Aced Total number serves%%Faults Number faults served Total number serves%%Winners FH Winners FV Number Winners ForeHand Total number Winners including volleys%%Winners BackHand Winners BV Number Winners BackHand Total number Winners including volleys%%Winners ForeHand Volley Winners FV Number Winners ForeHand Volleys Total number volley winners%%Winners Backhand Volley Winners BV Number Winners BackHand Volleys Total number volley winners%%Errors ForeHand ErrorsFH Number Errors ForeHand Total number Errors%%Errors BackHand ErrorsBH Number Errors BackHand Total number Errors%%Unforced ForeHand Uf FH Number Unforced ForeHand Total number unforced Errors%%Unforced BackHand Number Unforced BackHands Total number unforced Errors,READ_CALENDAR,https://tennis-scorer-free.en.aptoide.com/
Health Maintain Patient cardiohealth recordingscalcs,Description Health Maintain Patient cardio health recordings calcs%%Health Maintain%%Allows multiple people entered system%%Hence used family professional work monitoring entered include persons%%These readings reviewed either directly exported via csv file displayed graph last readings displayed graph%%Events page Add Health Events requirements person system add calendar appointmentsevents associated etc%%Allows three separate%%sections write persons illness resolution medications%%Events reused different people deleted exported emailed%%Reminders calendar events also added time%%When App starts existing person found enter name details get started%%Upon starting last reading details initial person displayed%%Use dropdown box select last details selected person%%A new reading recorded clicking Add New Record button%%Enter details via dialing wheels click Save button save record%%Click Add New User button add new person details%%always click Save button save details%%Click cancel button stop entering new record%%Click Delete%%Click Delete record delete currently displayed record selected user%%To display export email readings go History menu option%%In History screen select user data displayed%%Click graphs button display graph last readings selected user%%Click export button create csv file data selected persons data%%Click email button send export file via selected method%%The settings menu options enables default limit readings entered%%The AboutHelp offers information web surfing page%%Full free version Ads,READ_CALENDAR,https://health-maintain-readings-app.en.aptoide.com/
Guida TV,Description Guida TV%%TV Guide%%And new features following favorite TV programs easier ever%%Magazine browse tweets posts photos videos shared TV programs celebrities%%Categories browse TV programs organized type%%Favorite programs mark TV program favorite access easily dedicated section%%Charts see TV programs celebrities trending Social channels,READ_CALENDAR,https://guida-tv.en.aptoide.com/
Moto Suggestions,Description Moto Suggestions%%Features%%Night display filters harsh blue light specified time every night providing relaxing atmosphere bedtime%%Storage recommendations find remove unnecessary duplicated photos clear extra storage space phone%%Power recommendations identify power hungry apps help optimise device battery life%%Some features available devices,READ_CALENDAR,https://moto-suggestions.en.aptoide.com/
TimeTune  Optimize Your Time,Description TimeTune Optimize Your Time%%This achieve TimeTune routine scheduler planner%%Have ever wondered come people seem able plenty things single day time slips fingers%%The answer sound organized distribution time%%They use healthy routines stick allowing squeeze every available minute make time care create good habits everything schedule%%With TimeTune routine scheduler planner%%Ability design send routines others useful trainers doctors anyone needs design routines habits others%%Creation delightful custom tags quickly identify activities schedule glance%%Routine statistics analyze improve distribution time increase productivity everything schedule detect time leaks%%Besides Routines create Reminders Timers Events schedule activities nt fit routine one time activities activities without duration tasks odd repetition cycle%%Apart%%We want TimeTune powerful productivity tool like nt hesitate tell us d like add%%You use many routines reminders timers events need%%You start optimizing time today free%%Routine Programmer enable disable routines automatically specific dates%%Calendar%%TimeTune active development features added progressively%%If issues app please check troubleshooting section contact email ca nt find answer%%Please nt leave bad rating asking support%%Thanks%%TimeTune still young reason support crucial%%If like think great potential please give us nice review really helps%%But nt please tell us would like change really want know order improve%%Many thanks%%Web Blog%%Facebook%%Twitter%%Help translate,READ_CALENDAR,https://timetune.en.aptoide.com/
Singapore Calendar 20182019 SingaporeCalendarcom,Description Singapore Calendar%%Singapore holiday calendar lunar calendar%%Features%%All Singapore public holiday%%Primary Secondary school holiday%%Millennia%%Junior College school holiday%%Chinese Lunar Calendar%%Hijri Lunar Calendar%%Reminder Feature%%Syncs Google Calendar%%Lunar Calendar Converter%%Interactive Mode%%Pan Zoom feature%%By installing using app accept Terms Use Privacy Policy%%Keywords%%Singapore Calendar Public Holiday Singapore School Holiday Chinese Calendar Hijri Calendar Lunar Calendar,READ_CALENDAR,https://singapore-calendar-yuno-solutions.en.aptoide.com/
YOU Broadband India Limited,Description YOU Broadband India Limited%%Special Offer existing customers Download get GB Day free first login%%Non Existing Customer apply New Connection Check Status New connection%%Enhanced capabilities features existing customers%%Technical support taps%%Login App%%Fix address One time activity%%View available engineers location%%Select Support Now%%Confirm get real time technical support%%Highlights App%%Quick Pay plan renewals%%Invoice payment click away%%Account Details%%Renewal History%%Voluntary Suspension%%Setup Renewal Reminder%%Real time technical support%%Requests history%%Refer friend%%Usage%%YOU Broadband category A ISP India s first ISO accredited broadband service provider%%One leading independent ISPs India YOU offers high speed Internet voice services various state art delivery platforms residential SME corporate customers cities%%As part growth plans YOU rapidly expanding presence cities across country%%YOU Broadband offers high speed data voice services Internet%%Primarily offers high speed Internet services residential corporate SME customers%%For corporate SME customers%%First Broadband operator India offer Mbps homes%%It one companies along large telcos capable offering Triple Play services%%This means one connection customers access broadband make voice calls Internet VoIP watch videos%%YOU Broadband offers services individual customers residences corporate category%%Stay date YOU Broadband exciting offers latest happenings following us social media%%Twitter%%Facebook%%Send valuable feedback comments suggestions%%Official website,READ_CALENDAR,https://broadband.en.aptoide.com/
Pagan Calendar,Description Pagan Calendar%%The best way know every pagan festivity events%%Pagan Calendar shows next events device include birthday celtic tree festival etc%%It s possible tapping event add google calendar%%This app include also moon phases possibility choice hemisphere%%We support app every suggests welcome,READ_CALENDAR,https://pagan-calendar-pagan-way.en.aptoide.com/
LLScript  MultiTool,Description LLScript MultiTool%%This Companion app Lightning Launcher%%This requires Lightning Launcher installed%%Currently included%%Animation Scroll Animations LL containers%%App Drawer%%Automatic Backup%%Badge Add Badges app LL%%Gesture Launcher Launch apps using complex gestures LL%%Launcher Script Collection small useful LL tools%%Music Widget%%Script Manager,READ_CALENDAR,https://llscript-multitool.en.aptoide.com/
Events Notifier for Calendar,Description Events Notifier Calendar%%Remember get important meeting hear reminder planned%%In real life near phone reminder becomes active forget consequences unpredictable%%This app provides recurring reminders calendar events fully solves issue%%HOW IT WORKS%%When calendar reminder triggered system message sent%%This app captures message starts%%With app configure sound vibration vibration patterns allowed type pattern led color repeat interval much alerts Google calendars%%Also configure reminder stops manually stopped event starts event ends%%Regular users configure global settings active calendars PRO users configure options locally calendar%%PRO users access future exclusive functions priority technical support%%Also PRO users nt view Ads%%If Android Wear powered watch dismiss snooze alerts watch set device vibration patterns watch much%%PREPARATION%%You need set sounds calendar single overall sound calendars%%You also need disable notifications calendar application%%PRO%%The PRO version allows many extra features ability configure calendar separately ability define nt disturb periods%%nt receive notifications events work calendar weekends set shortcuts easily delay alarms remove Ads%%SETTINGS%%For calendars set%%Repeat alerts Interval%%Sound alert%%Vibration pattern duration%%LED color phone supports LED blink speed%%Watch vibration pattern Android Wear%%Also app detect strings events title description cancel sounds vibrations put phone priority silent mode airplane PRO%%In addition set want alerts displayed statusbar using full screen popup want alerts displayed lockscreen screen turns automatically alert triggered%%MORE INFO%%Do nt forget contact issues%%Help translation language,READ_CALENDAR,https://notifier.en.aptoide.com/
Sky películas y TV,Description Sky películas TV%%Con Sky disfruta de nuevas series de estreno todos los meses los mejores canales de pago producciones originales exclusivas%%Hasta personas pueden ver algo diferente la vez%%Empieza disfrutar de la mejor oferta de canales series con Sky%%With Sky enjoy new premiere series every month best payment channels exclusive original productions%%Start enjoying best range channels series Sky,READ_CALENDAR,https://sky-sky-uk-limited.en.aptoide.com/
