name,description,permission,url
Digital Operator,Description Digital Operator%%You liked Hesabım lot made us happy using millions times%%We thank%%Now brand new look new features new name Turkcell Hesabım transforming Digital Operator%%With Digital Operator wherever Turkcell%%What Digital Operator%%In Digital Operator transactions main sections Digital My Account Digital Shop Digital Support%%In Digital My Account access information line easily view remaining usage package quickly purchase additional packages change package%%You make billing transactions wish get information bill contacting Digital Assistant artificial intelligence%%You view products contract information one area buy new products%%You easily access related page selecting process want Quick Settings menu%%In Digital Store easily take look devices applications packages special buy%%From Digital Support send requests us way want%%When connection problem control status line Call Connection Control single keystroke share location report complaint%%When requests require documentation take photo document attach request created%%You also track status requests%%If Superonline user add Superonline account Turkcell lines Add Account profile section home page manage accounts Digital Operator Application%%The Digital Operator still service even Turkcell subscriber%%You take look phones accessories technological products Digital Shop download Turkcell applications like%%You make top easily switch number Turkcell%%And course Salla Kazan Shake Win know love Digital Operator every week whole new look,READ_CONTACTS,https://hesabm.en.aptoide.com/
Train Running Status PNR Status Enquiry  Tickets,Description Train Running Status PNR Status Enquiry Tickets%%The complete train app check Live Running Train Status PNR Status Train ticket booking via IRCTC authorised agents Find right trains travel Train Time Table Seat Availability confirmation prediction Food Train%%We give lots value added content users help save money time make right travel decisions%%Features pioneered RailYatri%%Simplest easiest way check train running status providing train number%%If train use GPS Status also works offline%%internet needed see GPS train status train%%Check waitlisted PNR get confirmed plan better%%Also get automatic updates PNR Status change chart preparation status%%Your upcoming trips gets detected automatically ticket SMS%%We send automated timely reminders expected delays platform closest station entry gate coach position berth position food booking reminder wisdoms much%%Simple easy way book fresh meals journey%%Our food vendors use RY partner app track train prepare fresh meals served seat preferred choice station%%Download access Time Table offline use%%This helps save data costs%%Find platform number coach position seat berth layout even boarding train%%Fellow travellers share wisdoms insights travel%%This helps users stay updated plan well%%Know seat availability find seat confirmation chances based predictive algorithm using historical trends%%Find many tickets booked per hour help get confirmed seats%%Know Fare various categories find station station catering charges break%%RailYatris book bus tickets instantly trusted operators%%Avail upto discount first bus ticket RailYatri%%Save%%Book hourly stays pay full need hours fresh%%Whether plan book simply travel updated info must every train traveller%%RailYatri maintains one largest updated databases Indian Railways invented pioneered train features like GPS Train tracking RailRadar Seat booking rates PNR Confirmation chances much%%For issues email us happy investigate matter%%Some permissions requested RailYatri app launch%%READSMS%%We need permission automatically add trips reading IRCTC SMS%%This needed core feature%%This app affiliated CRIS NTES IRCTC,READ_CONTACTS,https://railyatri.en.aptoide.com/
Shop Samsung,Description Shop Samsung%%Experience new era picture quality%%Preorder Samsung QLED K TV new expanded screen sizes Shop Samsung app%%The Best Way Shop Samsung%%Check phone s estimated trade value upgrade%%Discover Samsung s latest offerings mobile phones accessories televisions home theater smartwatches home appliances notebooks Chromebooks tablets smart home%%Checkout quick easy flexible payment options including Samsung Pay Samsung Financing%%Earn Samsung%%Track order notification updates%%When arrives register new product right app%%Free shipping easy online returns%%Pay Time Samsung Financing%%How%%Fill cart add least worth Samsung products cart select Pay Over Time checkout%%Review plan%%If approved ll pay purchase%%Pay time%%Keep using Samsung Financing revolving credit line apply keep using future purchases%%Get Rewarded Samsung Rewards%%How%%Enroll%%Earn%%Redeem%%Learn Samsung s latest products%%The new Galaxy Galaxy smartphones discover world without limits%%The new Galaxy Watch everything need wrist leave phone behind%%That means color nt fade even brightest scenes%%The Frame TV beautiful TV ve never seen%%With Family Hub shop food organize family s schedules even entertain right fridge%%Gear IconX earbuds let enjoy freedom wireless%%SmartThings easiest way turn home smart home%%Innovative Samsung accessories DeX Pad DeX Station Fast Charging Stand LED Wallet Cover Gear VR Gear%%Start Shopping%%Learn%%Limited time offer%%Subject availability%%Open app details see devices eligible trade%%Samsung Pay available select cards participating banks Samsung devices%%Terms apply%%Open app details,READ_CONTACTS,https://shop-samsung.en.aptoide.com/
Notify  Fitness for Mi Band,Description Notify Fitness Mi Band%%Mi Band text display support caller name Whatsapp messages contact names%%Workout session analyze workout sessions steps heart calories GPS%%Mi Band button custom actions next music track%%Widgets custom reminders custom alarms%%Custom wake power nap alarms%%Customize notifications contact mom friends%%Ignore unwanted notifications Whatsapp groups%%Antiloss phone feature%%Tasker similar app support%%FREE FEATURES%%Sleep Android support Mi Band%%Heart monitor without keep phone near band%%Steps sleep heart calories weight data tracking analysis%%Basic app call notification support%%Setup alarms%%Mi Scale basic support%%Firmware update%%Amazfit Arc Bip supported please check Notify Fitness Amazfit app%%Get vibrations flashes band receive notification smartphone ll never miss call friends messages%%You personalize notification incoming missed calls instantly notified time receive SMS Whatsapp message%%Other cool features added%%schedule heart monitor%%export data spreadsheet%%sync data Google Fit%%get alerts low high heart rates%%All Mi Band supported%%Official app required%%Disclaimer%%This app includes warranty%%Mi Fit Mi Band Amazfit trademark Xiaomi Huami%%FAQ%%Question%%Solution%%Only genuine Xiaomi band supported%%Question%%Solution%%Try disable stable connection option settings%%Question%%Solution%%For problem suggestion email%%App languages%%Catalan%%Czech%%German%%Spanish%%French%%Hungarian%%Italian%%Korean%%Polish%%Portuguese%%Romanian%%Russian%%Slovak%%Ukrainian%%Chinese%%Indonesian%%Vietnamese%%Bulgarian%%Turkish%%Thank contributors,READ_CONTACTS,https://notify-fitness-for-mi-band.en.aptoide.com/
PicsArt Photo Studio Collage Maker  Pic Editor,Description Pics Art Photo Studio Collage Maker Pic Editor%%Wondering people better photos others%%Well secret%%Pics%%Free plenty cool features Pics%%Collage maker grids%%Pics Art s collage maker offers hundreds free templates Pics Art community uploads thousands images every day%%From grid style collages freestyle collages pick love%%Photo Editor%%There also precision brushes fine tune image%%Or simply create Prisma style effects multi layered double exposure photos memes%%Free stickers clipart sticker maker PicsArt s Cutout scissors tool lets make share custom stickers%%The busy Pics Art community always uploading millions free custom stickers clipart use free%%Drawing Camera%%Photo Remix free edit images%%Remix Chat%%Editing never fun%%Creative contests photo challenges%%With many user generated images uploaded everyday ll always stay inspired%%Think ve edited perfect photo%%Instagram picsart might feature work,READ_CONTACTS,https://picsart.en.aptoide.com/
Virtuagym Fitness  Home  Gym,Description Virtuagym Fitness Home Gym%%Get best shape life Virtuagym Fitness%%Work alongside D animated personal trainer show exactly exercise%%Virtuagym continuously growing exercise database currently exercises many premade workouts home gym%%FEATURES%%Full workouts home gym%%Clear D animated exercise videos%%Written exercise instructions%%Workout reminders want course%%Progress tracking track values%%Personal trainer Brad Fit%%Google Fit Connection%%Connects NEO Health wearables%%WHAT MAKES VIRTUAGYM SPECIAL%%All exercises D animated instruction video know exactly perform exercise use machines gym%%You track progress time%%There values track like weight waist size BMI body fat number pushups arm size chest size max many%%There variety workouts men women range difficulties whether beginner advanced level%%Download apps get shape faster ever%%There app offering complete solution fitness nutrition tracking one single platform%%Users connect NEO Health wearable devices order track analyse progress%%Current connected devices activity tracker body composition monitor%%FOR A VARIETY OF GOALS%%Whether want lose weight build muscle stay shape workout%%To achieve best results keeping track exercise nutrition important%%Select goal weight loss muscle building staying shape stick plan see results%%OUR APPS%%Virtuagym Fitness fitness tracker workouts home gym%%Virtuagym Food calorie counter nutrition tracking%%There seamless integration fitness app nutrition app%%With apps tools disposal reach fitness goals%%You also connect Fitbit via get access workouts online community much%%CUSTOMER SERVICE%%Do miss exercise%%Found bug%%Recommendations next version%%Let us know%%Feedback always greatly appreciated helps us create world best fitness app%%If find bug please email us%%Rating star help us solve%%LIKE VIRTUAGYM FITNESS%%Please rate us stars keep improving%%If suggestions let us know%%If want stay updated get useful fitness tips need motivation follow us Facebook Twitter,READ_CONTACTS,https://virtuagym.en.aptoide.com/
Adobe Acrobat Reader,Description Adobe Acrobat Reader%%View annotate sign PDF%%Now read important PDFs palm Adobe Acrobat Reader free trusted leader reliably viewing annotating signing PDFs%%Features%%View PDFs Instantly open PDF documents email websites app supports Share%%Search scroll zoom choose%%Annotate review PDFs%%You also view work annotations comment list%%Scan documents whiteboards%%Scan multiple pages one document reorder way like enhance images improved boundary detection perspective correction text sharpness%%Fill sign forms%%Print store share files%%In app purchase%%Organize pages Subscribe Acrobat%%Create PDF files Subscribe Adobe PDF Pack convert Microsoft Office Files images PDF%%Export PDF files Word Excel Subscribe Adobe Export PDF save PDF documents editable Microsoft Word Excel files%%Available several languages%%Already subscriber%%Just sign convert export PDFs go%%View Terms Use,READ_CONTACTS,https://adobe-acrobat-reader.en.aptoide.com/
Zain SA,Description Zain SA%%Zain SA updated app version grunt fast access Zain services new offering%%A full control services subscription change cancelation upgrade type lines wither prepaid postpaid data voice%%Zain application serves customers languages Arabic English ease use many services%%usage dashboard current package highlighting consumption level benefit%%bill payment recharge multiple payment options like credit cards SADAD%%subscribe upgrade change services add ons current new packages%%review billing history details option email copy%%get latest offers update Zain%%listen hom ringback tones buy gift assign change,READ_CONTACTS,https://zain-sa-zain-sa.en.aptoide.com/
Navmii GPS World Navfree,Description Navmii GPS World Navfree%%Navmii free navigation traffic app drivers%%Navmii combines%%Offline maps stored locally use without internet connection%%Over million drivers use Navmii maps available countries%%Real time traffic road information%%Works GPS internet needed%%Offline Online Address search%%Driver Scoring%%Local%%Automatic rerouting%%Search using Postcode City Street Points interest%%Heads Up Display HUD upgrade%%Community map reporting%%HD accurate maps%%Much much%%Navmii features board OpenStreetMap OSM maps stored device therefore need data connection unless course use connected services%%Use Navmii abroad avoid high roaming costs%%We re always eager hear experience using Navmii%%You contact us anytime email Twitter Facebook using details%%Twitter NavmiiSupport%%Email%%Facebook%%Note continued use GPS running background dramatically decrease battery life,READ_CONTACTS,https://navmii.en.aptoide.com/
Dialer Phone Call Block  Contacts by Simpler,Description Dialer Phone Call Block Contacts Simpler%%Simpler Dialer fastest dialer android phone powered call block smart contacts search call log history beautiful themes%%Dialer quickly search name numbers%%Beautiful dialer call add new contacts%%Dialer quickly search name numbers%%English Español Français Italiano Deutsch Português Br%%中文 Simplified 中文 Traditional 日本語 한국어 Nederlands Русский Türkçe العربية עברית,READ_CONTACTS,https://yt-dev-ltd-dialer.en.aptoide.com/
K9 Mail,Description Mail%%supports IMAP Exchange WebDAV%%K community developed project%%If re interested helping make best email client Android even better please join us%%You find bugtracker source code mailing list wiki%%We re always happy welcome new developers designers documenters bug triagers friends%%If re trouble K please report bug rather leaving one star review%%We nt mind telling world re frustrated use bug tracker better chance fixing whatever s giving hard time%%You find K release notes%%People sometimes call K Mail K Email Email E Mail,READ_CONTACTS,https://k-9-mail.en.aptoide.com/
MapQuest Directions Maps  GPS Navigation,Description MapQuest Directions Maps GPS Navigation%%Get need go MapQuest turn turn GPS Navigation app%%Whether using voice navigation walking driving directions exploring points interests map MapQuest tools need navigate United States Canada%%Map Navigation Features%%Up date satellite imagery maps%%Real time traffic updates help find fastest ways destination%%Do More Get Directions%%Search explore nearby points interests like restaurants bars gas stations hotels layers bar%%Directly access demand roadside assistance help%%Please Note Continued use GPS running background dramatically decrease battery life,READ_CONTACTS,https://mapquest.en.aptoide.com/
Your Phone Companion,Description Your Phone Companion%%instant access phone texts photos docs PC%%With Your Phone Companion app easily sync Android Windows PC instant access phone s photos texts docs directly PC%%No need dig phone text%%And finally stop emailing photos%%Find Your Phone app Windows PC learn%%With Your Phone Companion app also%%Find apps Microsoft help pick left wherever left%%Work PC access Android great apps Microsoft%%Browse Microsoft s app offerings across categories like Productivity Education Entertainment Communication News%%You must link Android phone Windows PC Windows Settings Your Phone app Windows PC%%To complete linking process must download Your Phone Companion app onto Android phone follow setup prompts%%Requires Android%%By installing app agree Terms Use%%Privacy Policy,READ_CONTACTS,https://microsoft-apps.en.aptoide.com/
Notepad  Notes with Reminder ToDo Sticky notes,Description Notepad Notes Reminder ToDo Sticky notes%%Notepad simple lite weight app allows capture organize notes%%It gives quick simple notepad editing experience write notes notepad list checklist shopping list reminder memo widget%%You also export notes Google Drive external storage SD card%%Our simple Notepad application makes easy write notes anytime anywhere%%TAKE NOTES%%Add quick notes different ways%%Quickly easily create new notes%%Capture thoughts wherever%%Quick notes notification%%ORGANIZE NOTES%%Organize notes color color notebook%%Organize notes different labels%%Categories%%Searching notes checklists%%REMINDERS%%Pin notes notifications%%GROCERY LIST SHOPPING LIST%%Checklist notes To list Shopping list grocery store%%Quick simple list maker%%CUSTOMIZE YOUR NOTEBOOK%%Colorful notes Checklists default custom colors%%SEND YOUR NOTES AS IMAGE%%Sharing notes beautiful background%%Export notes image share others social networking site%%HOME SCREEN WIDGET%%Sticky note memo widget put notes home screen%%Add notes widgets launcher%%Simple powerful beautiful widget keep notes always hand%%ONLINE BACKUP%%Backup Restore notes Google Drive%%NOTEBOOK IN DAY TO DAY LIFE%%Be date daily tasks%%Sketch creativity without second thought%%Use notebook daily journal%%Our notes app simple use experience allows quickly create save notes content%%While supporting backup Google Drive%%Take notes anytime anywhere organize daily routines easier way,READ_CONTACTS,https://note-lemon-inc.en.aptoide.com/
ROM Toolbox Pro,Description ROM Toolbox Pro%%Did someone ask Android toolbox%%Rom Toolbox%%Inside ll find ROM manager app manager wide variety additional features one functionality need install different apps%%ROM Toolbox%%But Another interesting feature app manager lets much erase block app also explore APK clear cache convert system apps much%%Other tools worth mentioning include performance tab%%Here activate deactivate different options let improve performance Android considerably%%You overclock underclock device make powerful make battery last longer depending preferences%%And manager performance tools nt enough ROM Toolbox%%You change operating system font even transitions%%And s really easy%%ROM Toolbox%%This means s better know re make changes%%FEATURES,READ_CONTACTS,https://rom-toolbox-pro.en.aptoide.com/
AirMore File Transfer,Description AirMore File Transfer%%AirMore cross platform tool allows connect mobile device PC wirelessly%%Free cables client%%The thing need open web browser PC%%Air More allows stream%%Transferring longer necessary easily stream media files large screen share others%%Easily transfer videos music photos data Android PC clicks%%No need cables%%It easy reflect Android screen PC AirMore Web%%And good way play game big screen%%This feature needs Android%%You manage contacts AirMore%%Tired sending SMS small phone screen keyboard%%Try%%Create new message type PC%%Faster easier ever%%You upload download delete files Android%%Manage music photos videos apps documents big deal%%Air More helps manage clicks%%Scan QR Code AirMore Web get connected ease%%For local network connection%%Air More makes transfer mobile device PC private secure approval required successful connection%%Browser support%%Document format txt word excel ppt pdf epub%%Offical Website%%Facebook%%Twitter%%Google,READ_CONTACTS,https://airmore.en.aptoide.com/
Real Followers for Instagram,Description Real Followers Instagram%%Real Followers Instagram best app tips tricks%%With Real Followers Instagram dreams come true get even%%Use tags posts help get likes get followers Instagram%%With good tags get likes followers Instagram pictures,READ_CONTACTS,https://instabooster-real-followers.en.aptoide.com/
Viu for Tablet,Description Viu Tablet%%What s New%%Performance improvement%%This version Viu App dedicated Android users%%Viu brings best Asian Entertainment anytime anywhere FREE%%Enjoy free users upgrade Viu Premium enhanced features%%Features Viu%%Content availability vary region region due content licensing rights%%Viu Premium users access Unlimited Downloads%%Unlimited Video Streaming%%Free Member Registration%%Registered members bookmark favourite shows multi synchronization across devices hassle free viewing%%Local language interface%%Viu Premium Service NOW available subscription Google Play%%No contract%%No commitment%%You cancel time%%Hong Kong HK monthly%%Singapore monthly%%Philippines PHP monthly%%Thailand%%Prices may vary location%%Subscriptions charged credit card Google Play account%%Your subscription automatically renew unless canceled least hours end current period%%You able cancel subscription activated%%Manage subscriptions Bills Accounts purchase%%For feedback enquiries please send email Hong The Philippines Thailand%%Viu TC Hong Kong%%Viu TC Singapore English%%Viu TC Singapore Chinese%%Viu TC The Philippines English%%Viu TC Thai Thai,READ_CONTACTS,https://pccw-media-limited.en.aptoide.com/
Phone Manager,Description Phone Manager%%Apowersoft Phone Manager powerful app helps manage Android PC ease%%It enables connect Android PC via USB WiFi%%Once linked freely manage transfer backup restore delete mobile files including photos music videos contacts messages apps eBooks Windows PC%%Besides also provides many useful tools enrich mobile life%%This powerful file manager works perfectly mobile devices running Android easy operate even newbies%%Highlighted%%Comprehensive File Transfer%%Transfer kinds files PC Android vice versa without hassle photo transfer contact transfer etc%%Powerful Data Manager%%This phone transfer also manage phone data wish preview photos play media files delete unwanted data set music ringtone set picture wallpaper create new contacts copy important messages forth%%Versatile Connection Ways%%The data transfer program enables connect Android desktop application using ways USB connection QR code connection verification code connection%%Moreover also connect%%Easy Data Backup%%Back important files PC one click avoid unexpected loss%%It workable SMS backup contacts backup%%And may restore phone whenever want%%Send Text Messages%%Send multiple text messages one time PC%%Furthermore notifications new message phone call arrives%%SD Card Manager%%It manage internal memory mobile phone also manage files stored external SD card%%Great App Manager%%Install new app uninstall unnecessary app back useful app PC move app SD card%%ads free%%It clean app without advertisements%%And guaranteed malware%%How%%Install Apowersoft%%Connect%%Use WiFi Connection%%Enter verification code connect scan QR code%%Enable USB debugging app%%Tap Settings check USB debugging%%Efficient%%Screen Mirroring%%Mirror phone screen PC seamlessly take screenshots within clicks connected desktop application%%Space Analyzer%%Analyze space phone memory external SD card%%Display amount free used space room different files take%%brbrbrbrbrbr%%brbrbrbrbrbrbrbrbrbrbrbrbrbrbr,READ_CONTACTS,https://apowersoft-phone-manager.en.aptoide.com/
Dialer Storage,Description Dialer Storage,READ_CONTACTS,https://android-providers-telephony.en.aptoide.com/
QR Barcode Scanner,Description QR Barcode Scanner%%Professional Edition barcode scanner fast accurate%%Scanning decoding create share QR code barcode%%Share QR codes via social networking WhatsApp Facebook Twitter Gmail WeChat Line Email SMS friends%%Open web address search page decoding results Google%%Show scan history%%Disclaimer%%Apache License%%brbrbrbrbr,READ_CONTACTS,https://geeks-lab-2015-qr-barcode-scanner.en.aptoide.com/
Contact Manager  No Ads,Description Contact Manager No Ads%%This useful application backup contact meet drop phone need copy phone numbers phone easy use%%This application DO NT advertisement,READ_CONTACTS,https://vtl-studio-contact-manager.en.aptoide.com/
McDo Philippines,Description McDo Philippines%%Get McDonald favorites delivered taps%%The NEW McDo Philippines app new features make ordering easy hassle free%%ORDER TRACKER%%Keep tabs orders real time%%FAVORITE ORDERS%%Mark favorite meals treats easier ordering%%COUPONS DISCOUNTS%%Get app exclusive coupon codes discounts promos,READ_CONTACTS,https://mcdo.en.aptoide.com/
Virus Cleaner 2019 Scan  Remove Virus Antivirus,Description Virus Cleaner Scan Remove%%Meet safer smoother phone Virus Cleaner Android Security%%It professional anti virus antivirus android%%Feature Highlights%%Android antivirus protection security solution virus cleaner%%It best antivirus android phone%%Providing security services antivirus android virus cleaner%%Speed mobile phone make faster ever%%Kill overheating apps keep CPU temperature%%Lock private apps using password pattern%%Gather delete junk notifications%%Extend battery life%%Antivirus Master Android Security Antivirus Master Virus%%Scan appsfiles games possible threats remove%%Keep phone safe viruses time%%And best antivirus android%%With world class antivirus engine virus rescanned virus remover Virus Cleaner gives phone professional security solution%%Virus Cleaner scan viruses real time installing new applications%%The smart virus cleaner could find remove threats harm Android device%%Providing security services ensure phone security%%Virus Cleaner also security service named App Lock helps lock private apps passwords patterns%%With camera permission%%The photo shown catch curious one%%Powerful junk cleaner helps remove junk files residual files useless apk files etc%%Virus Cleaner clears junk files one tap%%With read write external storage permissions program allowed scan delete junk files stored SD card%%Virus Cleaner could clear RAM boost phone speed optimize android phone performance overall%%It could speed android devices instantly%%tap booster improves phone performance%%Notification cleaner effectively organizes manages notifications%%It gathers important notifications removes unwanted ones%%No interruptions junk notifications%%SD card deep scan internal storage space deep scan%%Find remove possible threats including viruses malware trojans%%Customize numbers blacklist block spam calls unwanted calls%%With Call Contact Read Phone State permissions Virus Cleaner block annoying spam calls provide powerful call assistance%%As best antivirus Virus Cleaner provides accurate localized services location coarse location get accounts permissions serves goal improve user experience%%Suggestion always welcomed%%If suggestions welcomed contact us email,READ_CONTACTS,https://security-center-hyper-speed.en.aptoide.com/
